avg,date,type
13419.632653,2020-07-04,无锡
13742.632653,2020-07-05,无锡
13555.632653,2020-07-06,无锡
13612.632653,2020-07-07,无锡
13617.632653,2020-07-08,无锡
10021.0719,2020-05-08,珠海
10348.0719,2020-05-09,珠海
10682.0719,2020-05-10,珠海
10860.0719,2020-05-11,珠海
11163.0719,2020-05-12,珠海
11498.0719,2020-05-13,珠海
11729.0719,2020-05-14,珠海
11999.0719,2020-05-15,珠海
11830.0719,2020-05-16,珠海
12110.0719,2020-05-17,珠海
12232.0719,2020-05-18,珠海
11967.0719,2020-05-19,珠海
12091.0719,2020-05-20,珠海
12409.0719,2020-05-21,珠海
12170.0719,2020-05-22,珠海
12292.0719,2020-05-23,珠海
12513.0719,2020-05-24,珠海
12824.0719,2020-05-25,珠海
12917.0719,2020-05-26,珠海
13139.0719,2020-05-27,珠海
13397.0719,2020-05-28,珠海
13712.0719,2020-05-29,珠海
13650.0719,2020-05-30,珠海
14029.0719,2020-05-31,珠海
13949.0719,2020-06-01,珠海
14172.0719,2020-06-02,珠海
14034.0719,2020-06-03,珠海
13828.0719,2020-06-04,珠海
13952.0719,2020-06-05,珠海
14226.0719,2020-06-06,珠海
14014.0719,2020-06-07,珠海
13987.0719,2020-06-08,珠海
14359.0719,2020-06-09,珠海
14642.0719,2020-06-10,珠海
14758.0719,2020-06-11,珠海
14420.0719,2020-06-12,珠海
14608.0719,2020-06-13,珠海
14539.0719,2020-06-14,珠海
14380.0719,2020-06-15,珠海
14645.0719,2020-06-16,珠海
14833.0719,2020-06-17,珠海
15160.0719,2020-06-18,珠海
15294.0719,2020-06-19,珠海
15356.0719,2020-06-20,珠海
15291.0719,2020-06-21,珠海
15541.0719,2020-06-22,珠海
15858.0719,2020-06-23,珠海
15902.0719,2020-06-24,珠海
15563.0719,2020-06-25,珠海
15537.0719,2020-06-26,珠海
15897.0719,2020-06-27,珠海
15958.0719,2020-06-28,珠海
15962.0719,2020-06-29,珠海
15682.0719,2020-06-30,珠海
15382.0719,2020-07-01,珠海
15119.0719,2020-07-02,珠海
15405.0719,2020-07-03,珠海
15771.0719,2020-07-04,珠海
15888.0719,2020-07-05,珠海
16248.0719,2020-07-06,珠海
16124.0719,2020-07-07,珠海
16278.0719,2020-07-08,珠海
8403.112059000001,2020-05-08,佛山
8212.112059000001,2020-05-09,佛山
8237.112059000001,2020-05-10,佛山
8438.112059000001,2020-05-11,佛山
8419.112059000001,2020-05-12,佛山
8648.112059000001,2020-05-13,佛山
8477.112059000001,2020-05-14,佛山
8772.112059000001,2020-05-15,佛山
8725.112059000001,2020-05-16,佛山
9023.112059000001,2020-05-17,佛山
9201.112059000001,2020-05-18,佛山
9508.112059000001,2020-05-19,佛山
9475.112059000001,2020-05-20,佛山
9501.112059000001,2020-05-21,佛山
9260.112059000001,2020-05-22,佛山
9283.112059000001,2020-05-23,佛山
9135.112059000001,2020-05-24,佛山
9138.112059000001,2020-05-25,佛山
9019.112059000001,2020-05-26,佛山
9118.112059000001,2020-05-27,佛山
8906.112059000001,2020-05-28,佛山
9225.112059000001,2020-05-29,佛山
9316.112059000001,2020-05-30,佛山
9579.112059000001,2020-05-31,佛山
9492.112059000001,2020-06-01,佛山
9757.112059000001,2020-06-02,佛山
9524.112059000001,2020-06-03,佛山
9450.112059000001,2020-06-04,佛山
9487.112059000001,2020-06-05,佛山
9339.112059000001,2020-06-06,佛山
9450.112059000001,2020-06-07,佛山
9460.112059000001,2020-06-08,佛山
9290.112059000001,2020-06-09,佛山
9209.112059000001,2020-06-10,佛山
9420.112059000001,2020-06-11,佛山
9578.112059000001,2020-06-12,佛山
9347.112059000001,2020-06-13,佛山
9214.112059000001,2020-06-14,佛山
9403.112059000001,2020-06-15,佛山
9472.112059000001,2020-06-16,佛山
9419.112059000001,2020-06-17,佛山
9421.112059000001,2020-06-18,佛山
9518.112059000001,2020-06-19,佛山
9500.112059000001,2020-06-20,佛山
9356.112059000001,2020-06-21,佛山
9164.112059000001,2020-06-22,佛山
9259.112059000001,2020-06-23,佛山
8982.112059000001,2020-06-24,佛山
8857.112059000001,2020-06-25,佛山
8768.112059000001,2020-06-26,佛山
8647.112059000001,2020-06-27,佛山
8544.112059000001,2020-06-28,佛山
8598.112059000001,2020-06-29,佛山
8738.112059000001,2020-06-30,佛山
8846.112059000001,2020-07-01,佛山
8872.112059000001,2020-07-02,佛山
9016.112059000001,2020-07-03,佛山
9174.112059000001,2020-07-04,佛山
9041.112059000001,2020-07-05,佛山
9063.112059000001,2020-07-06,佛山
9012.112059000001,2020-07-07,佛山
8881.112059000001,2020-07-08,佛山
7277.92671,2020-05-08,长春
7384.92671,2020-05-09,长春
7286.92671,2020-05-10,长春
7422.92671,2020-05-11,长春
7386.92671,2020-05-12,长春
7217.92671,2020-05-13,长春
7232.92671,2020-05-14,长春
7048.92671,2020-05-15,长春
7145.92671,2020-05-16,长春
7156.92671,2020-05-17,长春
7098.92671,2020-05-18,长春
7050.92671,2020-05-19,长春
6811.92671,2020-05-20,长春
6828.92671,2020-05-21,长春
6860.92671,2020-05-22,长春
6813.92671,2020-05-23,长春
6727.92671,2020-05-24,长春
6511.92671,2020-05-25,长春
6395.92671,2020-05-26,长春
6512.92671,2020-05-27,长春
6707.92671,2020-05-28,长春
6787.92671,2020-05-29,长春
6772.92671,2020-05-30,长春
6606.92671,2020-05-31,长春
6590.92671,2020-06-01,长春
6776.92671,2020-06-02,长春
6543.92671,2020-06-03,长春
6686.92671,2020-06-04,长春
6546.92671,2020-06-05,长春
6430.92671,2020-06-06,长春
6518.92671,2020-06-07,长春
6396.92671,2020-06-08,长春
6181.92671,2020-06-09,长春
6138.92671,2020-06-10,长春
6010.92671,2020-06-11,长春
5882.92671,2020-06-12,长春
6114.92671,2020-06-13,长春
6213.92671,2020-06-14,长春
6393.92671,2020-06-15,长春
6294.92671,2020-06-16,长春
6391.92671,2020-06-17,长春
6163.92671,2020-06-18,长春
6086.92671,2020-06-19,长春
5897.92671,2020-06-20,长春
6002.92671,2020-06-21,长春
5981.92671,2020-06-22,长春
6240.92671,2020-06-23,长春
6150.92671,2020-06-24,长春
6120.92671,2020-06-25,长春
6045.92671,2020-06-26,长春
5821.92671,2020-06-27,长春
5833.92671,2020-06-28,长春
5606.92671,2020-06-29,长春
5455.92671,2020-06-30,长春
5238.92671,2020-07-01,长春
5004.92671,2020-07-02,长春
5085.92671,2020-07-03,长春
4859.92671,2020-07-04,长春
4717.92671,2020-07-05,长春
4487.92671,2020-07-06,长春
4767.92671,2020-07-07,长春
4987.92671,2020-07-08,长春
9107.332645999999,2020-05-08,重庆
8934.332645999999,2020-05-09,重庆
9188.332645999999,2020-05-10,重庆
9527.332645999999,2020-05-11,重庆
9549.332645999999,2020-05-12,重庆
9248.332645999999,2020-05-13,重庆
9273.332645999999,2020-05-14,重庆
9367.332645999999,2020-05-15,重庆
9471.332645999999,2020-05-16,重庆
9719.332645999999,2020-05-17,重庆
9542.332645999999,2020-05-18,重庆
9798.332645999999,2020-05-19,重庆
9859.332645999999,2020-05-20,重庆
10018.332645999999,2020-05-21,重庆
10251.332645999999,2020-05-22,重庆
10344.332645999999,2020-05-23,重庆
10634.332645999999,2020-05-24,重庆
10559.332645999999,2020-05-25,重庆
10335.332645999999,2020-05-26,重庆
10617.332645999999,2020-05-27,重庆
10328.332645999999,2020-05-28,重庆
10473.332645999999,2020-05-29,重庆
10316.332645999999,2020-05-30,重庆
10506.332645999999,2020-05-31,重庆
10773.332645999999,2020-06-01,重庆
10777.332645999999,2020-06-02,重庆
11097.332645999999,2020-06-03,重庆
11414.332645999999,2020-06-04,重庆
11363.332645999999,2020-06-05,重庆
11244.332645999999,2020-06-06,重庆
11595.332645999999,2020-06-07,重庆
11410.332645999999,2020-06-08,重庆
11328.332645999999,2020-06-09,重庆
11363.332645999999,2020-06-10,重庆
11185.332645999999,2020-06-11,重庆
11443.332645999999,2020-06-12,重庆
11178.332645999999,2020-06-13,重庆
10875.332645999999,2020-06-14,重庆
11228.332645999999,2020-06-15,重庆
11409.332645999999,2020-06-16,重庆
11727.332645999999,2020-06-17,重庆
11520.332645999999,2020-06-18,重庆
11765.332645999999,2020-06-19,重庆
11521.332645999999,2020-06-20,重庆
11377.332645999999,2020-06-21,重庆
11401.332645999999,2020-06-22,重庆
11686.332645999999,2020-06-23,重庆
11912.332645999999,2020-06-24,重庆
12227.332645999999,2020-06-25,重庆
11914.332645999999,2020-06-26,重庆
12099.332645999999,2020-06-27,重庆
11916.332645999999,2020-06-28,重庆
12185.332645999999,2020-06-29,重庆
11948.332645999999,2020-06-30,重庆
11695.332645999999,2020-07-01,重庆
11423.332645999999,2020-07-02,重庆
11749.332645999999,2020-07-03,重庆
12008.332645999999,2020-07-04,重庆
12230.332645999999,2020-07-05,重庆
12536.332645999999,2020-07-06,重庆
12524.332645999999,2020-07-07,重庆
12433.332645999999,2020-07-08,重庆
8154.719612999999,2020-05-08,常州
8315.719613,2020-05-09,常州
8165.719612999999,2020-05-10,常州
7913.719612999999,2020-05-11,常州
7752.719612999999,2020-05-12,常州
7820.719612999999,2020-05-13,常州
8079.719612999999,2020-05-14,常州
8347.719613,2020-05-15,常州
8269.719613,2020-05-16,常州
8251.719613,2020-05-17,常州
8546.719613,2020-05-18,常州
8618.719613,2020-05-19,常州
8813.719613,2020-05-20,常州
9024.719613,2020-05-21,常州
9285.719613,2020-05-22,常州
9057.719613,2020-05-23,常州
9255.719613,2020-05-24,常州
9353.719613,2020-05-25,常州
9459.719613,2020-05-26,常州
9557.719613,2020-05-27,常州
9584.719613,2020-05-28,常州
9657.719613,2020-05-29,常州
9437.719613,2020-05-30,常州
9441.719613,2020-05-31,常州
9284.719613,2020-06-01,常州
9017.719613,2020-06-02,常州
9310.719613,2020-06-03,常州
9093.719613,2020-06-04,常州
8972.719613,2020-06-05,常州
9046.719613,2020-06-06,常州
8981.719613,2020-06-07,常州
9262.719613,2020-06-08,常州
9251.719613,2020-06-09,常州
9427.719613,2020-06-10,常州
9393.719613,2020-06-11,常州
9607.719613,2020-06-12,常州
9483.719613,2020-06-13,常州
9327.719613,2020-06-14,常州
9170.719613,2020-06-15,常州
9151.719613,2020-06-16,常州
9080.719613,2020-06-17,常州
9131.719613,2020-06-18,常州
9262.719613,2020-06-19,常州
9543.719613,2020-06-20,常州
9398.719613,2020-06-21,常州
9200.719613,2020-06-22,常州
9489.719613,2020-06-23,常州
9358.719613,2020-06-24,常州
9127.719613,2020-06-25,常州
8904.719613,2020-06-26,常州
8812.719613,2020-06-27,常州
8975.719613,2020-06-28,常州
8939.719613,2020-06-29,常州
8675.719613,2020-06-30,常州
8466.719613,2020-07-01,常州
8532.719613,2020-07-02,常州
8590.719613,2020-07-03,常州
8849.719613,2020-07-04,常州
8961.719613,2020-07-05,常州
8783.719613,2020-07-06,常州
9001.719613,2020-07-07,常州
9311.719613,2020-07-08,常州
8695.398320999999,2020-05-08,天津
8903.398320999999,2020-05-09,天津
9141.398320999999,2020-05-10,天津
9470.398320999999,2020-05-11,天津
9273.398320999999,2020-05-12,天津
9357.398320999999,2020-05-13,天津
9550.398320999999,2020-05-14,天津
9667.398320999999,2020-05-15,天津
9447.398320999999,2020-05-16,天津
9272.398320999999,2020-05-17,天津
9018.398320999999,2020-05-18,天津
8824.398320999999,2020-05-19,天津
8632.398320999999,2020-05-20,天津
8479.398320999999,2020-05-21,天津
8657.398320999999,2020-05-22,天津
8864.398320999999,2020-05-23,天津
8682.398320999999,2020-05-24,天津
8480.398320999999,2020-05-25,天津
8524.398320999999,2020-05-26,天津
8333.398320999999,2020-05-27,天津
8172.398320999999,2020-05-28,天津
8502.398320999999,2020-05-29,天津
8604.398320999999,2020-05-30,天津
8518.398320999999,2020-05-31,天津
8281.398320999999,2020-06-01,天津
8411.398320999999,2020-06-02,天津
8384.398320999999,2020-06-03,天津
8151.398320999999,2020-06-04,天津
8096.398320999999,2020-06-05,天津
7854.398320999999,2020-06-06,天津
7712.398320999999,2020-06-07,天津
7734.398320999999,2020-06-08,天津
7945.398320999999,2020-06-09,天津
8113.398320999999,2020-06-10,天津
8259.398320999999,2020-06-11,天津
8218.398320999999,2020-06-12,天津
8049.398320999999,2020-06-13,天津
8216.398320999999,2020-06-14,天津
8270.398320999999,2020-06-15,天津
8582.398320999999,2020-06-16,天津
8389.398320999999,2020-06-17,天津
8474.398320999999,2020-06-18,天津
8579.398320999999,2020-06-19,天津
8470.398320999999,2020-06-20,天津
8598.398320999999,2020-06-21,天津
8446.398320999999,2020-06-22,天津
8307.398320999999,2020-06-23,天津
8245.398320999999,2020-06-24,天津
8584.398320999999,2020-06-25,天津
8623.398320999999,2020-06-26,天津
8381.398320999999,2020-06-27,天津
8354.398320999999,2020-06-28,天津
8261.398320999999,2020-06-29,天津
8328.398320999999,2020-06-30,天津
8518.398320999999,2020-07-01,天津
8486.398320999999,2020-07-02,天津
8658.398320999999,2020-07-03,天津
8945.398320999999,2020-07-04,天津
9070.398320999999,2020-07-05,天津
8800.398320999999,2020-07-06,天津
8541.398320999999,2020-07-07,天津
8789.398320999999,2020-07-08,天津
8456.64128,2020-05-08,太原
8785.64128,2020-05-09,太原
8583.64128,2020-05-10,太原
8358.64128,2020-05-11,太原
8400.64128,2020-05-12,太原
8404.64128,2020-05-13,太原
8338.64128,2020-05-14,太原
8571.64128,2020-05-15,太原
8394.64128,2020-05-16,太原
8718.64128,2020-05-17,太原
8443.64128,2020-05-18,太原
8577.64128,2020-05-19,太原
8401.64128,2020-05-20,太原
8670.64128,2020-05-21,太原
8550.64128,2020-05-22,太原
8553.64128,2020-05-23,太原
8845.64128,2020-05-24,太原
8953.64128,2020-05-25,太原
8965.64128,2020-05-26,太原
8808.64128,2020-05-27,太原
8995.64128,2020-05-28,太原
8740.64128,2020-05-29,太原
8870.64128,2020-05-30,太原
8951.64128,2020-05-31,太原
8899.64128,2020-06-01,太原
9102.64128,2020-06-02,太原
9357.64128,2020-06-03,太原
9271.64128,2020-06-04,太原
9145.64128,2020-06-05,太原
9095.64128,2020-06-06,太原
9416.64128,2020-06-07,太原
9260.64128,2020-06-08,太原
9009.64128,2020-06-09,太原
9001.64128,2020-06-10,太原
8940.64128,2020-06-11,太原
8948.64128,2020-06-12,太原
8932.64128,2020-06-13,太原
9047.64128,2020-06-14,太原
8855.64128,2020-06-15,太原
8928.64128,2020-06-16,太原
8888.64128,2020-06-17,太原
8781.64128,2020-06-18,太原
8633.64128,2020-06-19,太原
8667.64128,2020-06-20,太原
8624.64128,2020-06-21,太原
8351.64128,2020-06-22,太原
8406.64128,2020-06-23,太原
8237.64128,2020-06-24,太原
8128.64128,2020-06-25,太原
8011.64128,2020-06-26,太原
8324.64128,2020-06-27,太原
8341.64128,2020-06-28,太原
8671.64128,2020-06-29,太原
8719.64128,2020-06-30,太原
8827.64128,2020-07-01,太原
8900.64128,2020-07-02,太原
8941.64128,2020-07-03,太原
9227.64128,2020-07-04,太原
9194.64128,2020-07-05,太原
9281.64128,2020-07-06,太原
9400.64128,2020-07-07,太原
9158.64128,2020-07-08,太原
7712.869295999999,2020-05-08,惠州
7569.869295999999,2020-05-09,惠州
7748.869295999999,2020-05-10,惠州
7974.869295999999,2020-05-11,惠州
7997.869295999999,2020-05-12,惠州
7967.869295999999,2020-05-13,惠州
8081.869295999999,2020-05-14,惠州
8078.869295999999,2020-05-15,惠州
8295.869295999999,2020-05-16,惠州
8236.869295999999,2020-05-17,惠州
8392.869295999999,2020-05-18,惠州
8432.869295999999,2020-05-19,惠州
8275.869295999999,2020-05-20,惠州
8439.869295999999,2020-05-21,惠州
8381.869295999999,2020-05-22,惠州
8145.869295999999,2020-05-23,惠州
8058.869295999999,2020-05-24,惠州
7925.869295999999,2020-05-25,惠州
8015.869295999999,2020-05-26,惠州
7944.869295999999,2020-05-27,惠州
7990.869295999999,2020-05-28,惠州
7759.869295999999,2020-05-29,惠州
7880.869295999999,2020-05-30,惠州
7701.869295999999,2020-05-31,惠州
7916.869295999999,2020-06-01,惠州
7865.869295999999,2020-06-02,惠州
8098.869295999999,2020-06-03,惠州
8313.869295999999,2020-06-04,惠州
8368.869295999999,2020-06-05,惠州
8600.869295999999,2020-06-06,惠州
8607.869295999999,2020-06-07,惠州
8770.869295999999,2020-06-08,惠州
8603.869295999999,2020-06-09,惠州
8558.869295999999,2020-06-10,惠州
8502.869295999999,2020-06-11,惠州
8666.869295999999,2020-06-12,惠州
8967.869295999999,2020-06-13,惠州
9073.869295999999,2020-06-14,惠州
8846.869295999999,2020-06-15,惠州
9095.869295999999,2020-06-16,惠州
9327.869295999999,2020-06-17,惠州
9299.869295999999,2020-06-18,惠州
9590.869295999999,2020-06-19,惠州
9535.869295999999,2020-06-20,惠州
9694.869295999999,2020-06-21,惠州
9447.869295999999,2020-06-22,惠州
9200.869295999999,2020-06-23,惠州
9409.869295999999,2020-06-24,惠州
9170.869295999999,2020-06-25,惠州
9000.869295999999,2020-06-26,惠州
9051.869295999999,2020-06-27,惠州
9228.869295999999,2020-06-28,惠州
9001.869295999999,2020-06-29,惠州
9280.869295999999,2020-06-30,惠州
9302.869295999999,2020-07-01,惠州
9035.869295999999,2020-07-02,惠州
9165.869295999999,2020-07-03,惠州
9243.869295999999,2020-07-04,惠州
9311.869295999999,2020-07-05,惠州
9576.869295999999,2020-07-06,惠州
9382.869295999999,2020-07-07,惠州
9294.869295999999,2020-07-08,惠州
8180.759259,2020-05-08,兰州
7968.759259,2020-05-09,兰州
7786.759259,2020-05-10,兰州
7626.759259,2020-05-11,兰州
7796.759259,2020-05-12,兰州
7596.759259,2020-05-13,兰州
7594.759259,2020-05-14,兰州
7756.759259,2020-05-15,兰州
7816.759259,2020-05-16,兰州
8073.759259,2020-05-17,兰州
7905.759259,2020-05-18,兰州
7852.759259,2020-05-19,兰州
8127.759259,2020-05-20,兰州
8385.759259,2020-05-21,兰州
8182.759259,2020-05-22,兰州
8301.759259,2020-05-23,兰州
8020.759259,2020-05-24,兰州
7976.759259,2020-05-25,兰州
8215.759259,2020-05-26,兰州
8261.759259,2020-05-27,兰州
8033.759259,2020-05-28,兰州
8251.759259,2020-05-29,兰州
8070.759259,2020-05-30,兰州
7818.759259,2020-05-31,兰州
7857.759259,2020-06-01,兰州
7723.759259,2020-06-02,兰州
7707.759259,2020-06-03,兰州
7464.759259,2020-06-04,兰州
7668.759259,2020-06-05,兰州
7663.759259,2020-06-06,兰州
7441.759259,2020-06-07,兰州
7240.759259,2020-06-08,兰州
7258.759259,2020-06-09,兰州
7042.759259,2020-06-10,兰州
6808.759259,2020-06-11,兰州
7059.759259,2020-06-12,兰州
6826.759259,2020-06-13,兰州
6807.759259,2020-06-14,兰州
6657.759259,2020-06-15,兰州
6436.759259,2020-06-16,兰州
6272.759259,2020-06-17,兰州
6149.759259,2020-06-18,兰州
6467.759259,2020-06-19,兰州
6223.759259,2020-06-20,兰州
6048.759259,2020-06-21,兰州
5879.759259,2020-06-22,兰州
5914.759259,2020-06-23,兰州
5763.759259,2020-06-24,兰州
6074.759259,2020-06-25,兰州
6249.759259,2020-06-26,兰州
6496.759259,2020-06-27,兰州
6237.759259,2020-06-28,兰州
6370.759259,2020-06-29,兰州
6575.759259,2020-06-30,兰州
6463.759259,2020-07-01,兰州
6701.759259,2020-07-02,兰州
6556.759259,2020-07-03,兰州
6705.759259,2020-07-04,兰州
6457.759259,2020-07-05,兰州
6553.759259,2020-07-06,兰州
6573.759259,2020-07-07,兰州
6614.759259,2020-07-08,兰州
8610.543637,2020-05-08,贵阳
8555.543637,2020-05-09,贵阳
8326.543637,2020-05-10,贵阳
8626.543637,2020-05-11,贵阳
8929.543637,2020-05-12,贵阳
8905.543637,2020-05-13,贵阳
8629.543637,2020-05-14,贵阳
8383.543637,2020-05-15,贵阳
8386.543637,2020-05-16,贵阳
8416.543637,2020-05-17,贵阳
8346.543637,2020-05-18,贵阳
8380.543637,2020-05-19,贵阳
8281.543637,2020-05-20,贵阳
8452.543637,2020-05-21,贵阳
8326.543637,2020-05-22,贵阳
8384.543637,2020-05-23,贵阳
8529.543637,2020-05-24,贵阳
8643.543637,2020-05-25,贵阳
8886.543637,2020-05-26,贵阳
8863.543637,2020-05-27,贵阳
8991.543637,2020-05-28,贵阳
8710.543637,2020-05-29,贵阳
8683.543637,2020-05-30,贵阳
8669.543637,2020-05-31,贵阳
8762.543637,2020-06-01,贵阳
8767.543637,2020-06-02,贵阳
9046.543637,2020-06-03,贵阳
9291.543637,2020-06-04,贵阳
9105.543637,2020-06-05,贵阳
9379.543637,2020-06-06,贵阳
9595.543637,2020-06-07,贵阳
9795.543637,2020-06-08,贵阳
10081.543637,2020-06-09,贵阳
9961.543637,2020-06-10,贵阳
10144.543637,2020-06-11,贵阳
10298.543637,2020-06-12,贵阳
10614.543637,2020-06-13,贵阳
10384.543637,2020-06-14,贵阳
10458.543637,2020-06-15,贵阳
10228.543637,2020-06-16,贵阳
10528.543637,2020-06-17,贵阳
10265.543637,2020-06-18,贵阳
10407.543637,2020-06-19,贵阳
10559.543637,2020-06-20,贵阳
10365.543637,2020-06-21,贵阳
10642.543637,2020-06-22,贵阳
10650.543637,2020-06-23,贵阳
10510.543637,2020-06-24,贵阳
10818.543637,2020-06-25,贵阳
10983.543637,2020-06-26,贵阳
10709.543637,2020-06-27,贵阳
10714.543637,2020-06-28,贵阳
10815.543637,2020-06-29,贵阳
10610.543637,2020-06-30,贵阳
10517.543637,2020-07-01,贵阳
10426.543637,2020-07-02,贵阳
10565.543637,2020-07-03,贵阳
10463.543637,2020-07-04,贵阳
10744.543637,2020-07-05,贵阳
10608.543637,2020-07-06,贵阳
10653.543637,2020-07-07,贵阳
10980.543637,2020-07-08,贵阳
8070.350081999999,2020-05-08,南通
8048.350081999999,2020-05-09,南通
7966.350081999999,2020-05-10,南通
7966.350081999999,2020-05-11,南通
7981.350081999999,2020-05-12,南通
8141.350081999999,2020-05-13,南通
8159.350081999999,2020-05-14,南通
8150.350081999999,2020-05-15,南通
8352.350081999999,2020-05-16,南通
8271.350081999999,2020-05-17,南通
8206.350081999999,2020-05-18,南通
8140.350081999999,2020-05-19,南通
7985.350081999999,2020-05-20,南通
7850.350081999999,2020-05-21,南通
8031.350081999999,2020-05-22,南通
7996.350081999999,2020-05-23,南通
7977.350081999999,2020-05-24,南通
8249.350081999999,2020-05-25,南通
8378.350081999999,2020-05-26,南通
8515.350081999999,2020-05-27,南通
8616.350081999999,2020-05-28,南通
8628.350081999999,2020-05-29,南通
8619.350081999999,2020-05-30,南通
8782.350081999999,2020-05-31,南通
9052.350081999999,2020-06-01,南通
9349.350081999999,2020-06-02,南通
9605.350081999999,2020-06-03,南通
9531.350081999999,2020-06-04,南通
9801.350081999999,2020-06-05,南通
9845.350081999999,2020-06-06,南通
9785.350081999999,2020-06-07,南通
9652.350081999999,2020-06-08,南通
9924.350081999999,2020-06-09,南通
10020.350081999999,2020-06-10,南通
9781.350081999999,2020-06-11,南通
9805.350081999999,2020-06-12,南通
9593.350081999999,2020-06-13,南通
9774.350081999999,2020-06-14,南通
9762.350081999999,2020-06-15,南通
9933.350081999999,2020-06-16,南通
10075.350081999999,2020-06-17,南通
10258.350081999999,2020-06-18,南通
10412.350081999999,2020-06-19,南通
10362.350081999999,2020-06-20,南通
10649.350081999999,2020-06-21,南通
10506.350081999999,2020-06-22,南通
10536.350081999999,2020-06-23,南通
10545.350081999999,2020-06-24,南通
10854.350081999999,2020-06-25,南通
10877.350081999999,2020-06-26,南通
10906.350081999999,2020-06-27,南通
10629.350081999999,2020-06-28,南通
10464.350081999999,2020-06-29,南通
10730.350081999999,2020-06-30,南通
10480.350081999999,2020-07-01,南通
10766.350081999999,2020-07-02,南通
10846.350081999999,2020-07-03,南通
10783.350081999999,2020-07-04,南通
10963.350081999999,2020-07-05,南通
10887.350081999999,2020-07-06,南通
10794.350081999999,2020-07-07,南通
11027.350081999999,2020-07-08,南通
9473.918776,2020-05-08,厦门
9645.918776,2020-05-09,厦门
9422.918776,2020-05-10,厦门
9207.918776,2020-05-11,厦门
8906.918776,2020-05-12,厦门
8975.918776,2020-05-13,厦门
8842.918776,2020-05-14,厦门
8614.918776,2020-05-15,厦门
8571.918776,2020-05-16,厦门
8697.918776,2020-05-17,厦门
8651.918776,2020-05-18,厦门
8417.918776,2020-05-19,厦门
8227.918776,2020-05-20,厦门
7951.918776,2020-05-21,厦门
7800.918776,2020-05-22,厦门
7576.918776,2020-05-23,厦门
7664.918776,2020-05-24,厦门
7627.918776,2020-05-25,厦门
7764.918776,2020-05-26,厦门
8046.918776,2020-05-27,厦门
8132.918776,2020-05-28,厦门
8172.918776,2020-05-29,厦门
7921.918776,2020-05-30,厦门
7774.918776,2020-05-31,厦门
7700.918776,2020-06-01,厦门
7661.918776,2020-06-02,厦门
7538.918776,2020-06-03,厦门
7713.918776,2020-06-04,厦门
7751.918776,2020-06-05,厦门
7901.918776,2020-06-06,厦门
8090.918776,2020-06-07,厦门
7876.918776,2020-06-08,厦门
8017.918776,2020-06-09,厦门
8020.918776,2020-06-10,厦门
8305.918776,2020-06-11,厦门
8136.918776,2020-06-12,厦门
8373.918776,2020-06-13,厦门
8396.918776,2020-06-14,厦门
8412.918776,2020-06-15,厦门
8400.918776,2020-06-16,厦门
8325.918776,2020-06-17,厦门
8443.918776,2020-06-18,厦门
8798.918776,2020-06-19,厦门
8511.918776,2020-06-20,厦门
8798.918776,2020-06-21,厦门
8719.918776,2020-06-22,厦门
8767.918776,2020-06-23,厦门
9073.918776,2020-06-24,厦门
8754.918776,2020-06-25,厦门
8767.918776,2020-06-26,厦门
8955.918776,2020-06-27,厦门
8649.918776,2020-06-28,厦门
8484.918776,2020-06-29,厦门
8577.918776,2020-06-30,厦门
8403.918776,2020-07-01,厦门
8455.918776,2020-07-02,厦门
8360.918776,2020-07-03,厦门
8469.918776,2020-07-04,厦门
8755.918776,2020-07-05,厦门
8543.918776,2020-07-06,厦门
8499.918776,2020-07-07,厦门
8439.918776,2020-07-08,厦门
8291.036415,2020-05-08,徐州
8108.0364150000005,2020-05-09,徐州
8264.036415,2020-05-10,徐州
8076.0364150000005,2020-05-11,徐州
8102.0364150000005,2020-05-12,徐州
8207.036415,2020-05-13,徐州
7946.0364150000005,2020-05-14,徐州
7741.0364150000005,2020-05-15,徐州
7630.0364150000005,2020-05-16,徐州
7501.0364150000005,2020-05-17,徐州
7257.0364150000005,2020-05-18,徐州
7046.0364150000005,2020-05-19,徐州
6974.0364150000005,2020-05-20,徐州
6707.0364150000005,2020-05-21,徐州
6872.0364150000005,2020-05-22,徐州
6970.0364150000005,2020-05-23,徐州
7126.0364150000005,2020-05-24,徐州
6961.0364150000005,2020-05-25,徐州
6781.0364150000005,2020-05-26,徐州
7048.0364150000005,2020-05-27,徐州
7047.0364150000005,2020-05-28,徐州
7088.0364150000005,2020-05-29,徐州
7374.0364150000005,2020-05-30,徐州
7531.0364150000005,2020-05-31,徐州
7775.0364150000005,2020-06-01,徐州
7646.0364150000005,2020-06-02,徐州
7627.0364150000005,2020-06-03,徐州
7630.0364150000005,2020-06-04,徐州
7542.0364150000005,2020-06-05,徐州
7633.0364150000005,2020-06-06,徐州
7614.0364150000005,2020-06-07,徐州
7920.0364150000005,2020-06-08,徐州
7869.0364150000005,2020-06-09,徐州
7806.0364150000005,2020-06-10,徐州
7927.0364150000005,2020-06-11,徐州
8234.036415,2020-06-12,徐州
8171.0364150000005,2020-06-13,徐州
8306.036415,2020-06-14,徐州
8324.036415,2020-06-15,徐州
8335.036415,2020-06-16,徐州
8435.036415,2020-06-17,徐州
8277.036415,2020-06-18,徐州
8225.036415,2020-06-19,徐州
8184.0364150000005,2020-06-20,徐州
8038.0364150000005,2020-06-21,徐州
