avg,date,type
28,2020-05-26,贵阳
28,2020-05-27,贵阳
27,2020-05-28,贵阳
28,2020-05-29,贵阳
29,2020-05-30,贵阳
30,2020-05-31,贵阳
30,2020-06-01,贵阳
31,2020-06-02,贵阳
31,2020-06-03,贵阳
30,2020-06-04,贵阳
32,2020-06-05,贵阳
31,2020-06-06,贵阳
31,2020-06-07,贵阳
30,2020-06-08,贵阳
29,2020-06-09,贵阳
29,2020-06-10,贵阳
29,2020-06-11,贵阳
31,2020-06-12,贵阳
30,2020-06-13,贵阳
29,2020-06-14,贵阳
29,2020-06-15,贵阳
30,2020-06-16,贵阳
31,2020-06-17,贵阳
33,2020-06-18,贵阳
34,2020-06-19,贵阳
36,2020-06-20,贵阳
37,2020-06-21,贵阳
39,2020-06-22,贵阳
39,2020-06-23,贵阳
40,2020-06-24,贵阳
40,2020-06-25,贵阳
39,2020-06-26,贵阳
40,2020-06-27,贵阳
39,2020-06-28,贵阳
38,2020-06-29,贵阳
37,2020-06-30,贵阳
39,2020-07-01,贵阳
39,2020-07-02,贵阳
38,2020-07-03,贵阳
37,2020-07-04,贵阳
38,2020-07-05,贵阳
40,2020-07-06,贵阳
40,2020-07-07,贵阳
40,2020-07-08,贵阳
14,2020-05-08,南通
15,2020-05-09,南通
16,2020-05-10,南通
16,2020-05-11,南通
16,2020-05-12,南通
17,2020-05-13,南通
19,2020-05-14,南通
20,2020-05-15,南通
22,2020-05-16,南通
21,2020-05-17,南通
21,2020-05-18,南通
22,2020-05-19,南通
22,2020-05-20,南通
21,2020-05-21,南通
22,2020-05-22,南通
23,2020-05-23,南通
25,2020-05-24,南通
27,2020-05-25,南通
28,2020-05-26,南通
30,2020-05-27,南通
31,2020-05-28,南通
31,2020-05-29,南通
33,2020-05-30,南通
35,2020-05-31,南通
35,2020-06-01,南通
36,2020-06-02,南通
35,2020-06-03,南通
34,2020-06-04,南通
33,2020-06-05,南通
33,2020-06-06,南通
35,2020-06-07,南通
35,2020-06-08,南通
36,2020-06-09,南通
37,2020-06-10,南通
37,2020-06-11,南通
37,2020-06-12,南通
37,2020-06-13,南通
37,2020-06-14,南通
39,2020-06-15,南通
38,2020-06-16,南通
38,2020-06-17,南通
40,2020-06-18,南通
39,2020-06-19,南通
41,2020-06-20,南通
41,2020-06-21,南通
43,2020-06-22,南通
43,2020-06-23,南通
42,2020-06-24,南通
43,2020-06-25,南通
44,2020-06-26,南通
45,2020-06-27,南通
47,2020-06-28,南通
49,2020-06-29,南通
50,2020-06-30,南通
52,2020-07-01,南通
54,2020-07-02,南通
54,2020-07-03,南通
55,2020-07-04,南通
57,2020-07-05,南通
59,2020-07-06,南通
58,2020-07-07,南通
57,2020-07-08,南通
11,2020-05-08,厦门
11,2020-05-09,厦门
12,2020-05-10,厦门
14,2020-05-11,厦门
14,2020-05-12,厦门
14,2020-05-13,厦门
13,2020-05-14,厦门
15,2020-05-15,厦门
14,2020-05-16,厦门
15,2020-05-17,厦门
17,2020-05-18,厦门
17,2020-05-19,厦门
18,2020-05-20,厦门
17,2020-05-21,厦门
19,2020-05-22,厦门
19,2020-05-23,厦门
19,2020-05-24,厦门
20,2020-05-25,厦门
21,2020-05-26,厦门
22,2020-05-27,厦门
24,2020-05-28,厦门
25,2020-05-29,厦门
25,2020-05-30,厦门
26,2020-05-31,厦门
25,2020-06-01,厦门
27,2020-06-02,厦门
27,2020-06-03,厦门
29,2020-06-04,厦门
29,2020-06-05,厦门
31,2020-06-06,厦门
32,2020-06-07,厦门
32,2020-06-08,厦门
32,2020-06-09,厦门
31,2020-06-10,厦门
31,2020-06-11,厦门
31,2020-06-12,厦门
32,2020-06-13,厦门
34,2020-06-14,厦门
35,2020-06-15,厦门
36,2020-06-16,厦门
35,2020-06-17,厦门
35,2020-06-18,厦门
35,2020-06-19,厦门
35,2020-06-20,厦门
37,2020-06-21,厦门
39,2020-06-22,厦门
39,2020-06-23,厦门
38,2020-06-24,厦门
38,2020-06-25,厦门
38,2020-06-26,厦门
40,2020-06-27,厦门
40,2020-06-28,厦门
41,2020-06-29,厦门
41,2020-06-30,厦门
43,2020-07-01,厦门
43,2020-07-02,厦门
45,2020-07-03,厦门
44,2020-07-04,厦门
45,2020-07-05,厦门
46,2020-07-06,厦门
46,2020-07-07,厦门
45,2020-07-08,厦门
10,2020-05-08,徐州
11,2020-05-09,徐州
13,2020-05-10,徐州
12,2020-05-11,徐州
13,2020-05-12,徐州
14,2020-05-13,徐州
16,2020-05-14,徐州
16,2020-05-15,徐州
16,2020-05-16,徐州
18,2020-05-17,徐州
20,2020-05-18,徐州
22,2020-05-19,徐州
24,2020-05-20,徐州
23,2020-05-21,徐州
22,2020-05-22,徐州
21,2020-05-23,徐州
20,2020-05-24,徐州
21,2020-05-25,徐州
22,2020-05-26,徐州
21,2020-05-27,徐州
22,2020-05-28,徐州
21,2020-05-29,徐州
21,2020-05-30,徐州
20,2020-05-31,徐州
21,2020-06-01,徐州
22,2020-06-02,徐州
21,2020-06-03,徐州
23,2020-06-04,徐州
25,2020-06-05,徐州
27,2020-06-06,徐州
26,2020-06-07,徐州
27,2020-06-08,徐州
28,2020-06-09,徐州
27,2020-06-10,徐州
29,2020-06-11,徐州
29,2020-06-12,徐州
28,2020-06-13,徐州
27,2020-06-14,徐州
26,2020-06-15,徐州
27,2020-06-16,徐州
29,2020-06-17,徐州
29,2020-06-18,徐州
31,2020-06-19,徐州
30,2020-06-20,徐州
29,2020-06-21,徐州
30,2020-06-22,徐州
32,2020-06-23,徐州
31,2020-06-24,徐州
33,2020-06-25,徐州
33,2020-06-26,徐州
34,2020-06-27,徐州
33,2020-06-28,徐州
32,2020-06-29,徐州
31,2020-06-30,徐州
30,2020-07-01,徐州
32,2020-07-02,徐州
33,2020-07-03,徐州
33,2020-07-04,徐州
35,2020-07-05,徐州
37,2020-07-06,徐州
38,2020-07-07,徐州
37,2020-07-08,徐州
9,2020-05-08,海口
11,2020-05-09,海口
11,2020-05-10,海口
13,2020-05-11,海口
13,2020-05-12,海口
14,2020-05-13,海口
13,2020-05-14,海口
14,2020-05-15,海口
16,2020-05-16,海口
18,2020-05-17,海口
20,2020-05-18,海口
21,2020-05-19,海口
23,2020-05-20,海口
22,2020-05-21,海口
21,2020-05-22,海口
22,2020-05-23,海口
22,2020-05-24,海口
24,2020-05-25,海口
26,2020-05-26,海口
27,2020-05-27,海口
29,2020-05-28,海口
29,2020-05-29,海口
31,2020-05-30,海口
30,2020-05-31,海口
31,2020-06-01,海口
32,2020-06-02,海口
34,2020-06-03,海口
34,2020-06-04,海口
35,2020-06-05,海口
34,2020-06-06,海口
33,2020-06-07,海口
32,2020-06-08,海口
33,2020-06-09,海口
35,2020-06-10,海口
34,2020-06-11,海口
35,2020-06-12,海口
37,2020-06-13,海口
38,2020-06-14,海口
40,2020-06-15,海口
39,2020-06-16,海口
38,2020-06-17,海口
38,2020-06-18,海口
37,2020-06-19,海口
37,2020-06-20,海口
38,2020-06-21,海口
37,2020-06-22,海口
38,2020-06-23,海口
40,2020-06-24,海口
39,2020-06-25,海口
41,2020-06-26,海口
40,2020-06-27,海口
40,2020-06-28,海口
41,2020-06-29,海口
42,2020-06-30,海口
41,2020-07-01,海口
43,2020-07-02,海口
42,2020-07-03,海口
43,2020-07-04,海口
42,2020-07-05,海口
43,2020-07-06,海口
44,2020-07-07,海口
45,2020-07-08,海口
9,2020-05-08,温州
10,2020-05-09,温州
9,2020-05-10,温州
8,2020-05-11,温州
8,2020-05-12,温州
10,2020-05-13,温州
11,2020-05-14,温州
11,2020-05-15,温州
11,2020-05-16,温州
10,2020-05-17,温州
12,2020-05-18,温州
11,2020-05-19,温州
13,2020-05-20,温州
15,2020-05-21,温州
14,2020-05-22,温州
16,2020-05-23,温州
16,2020-05-24,温州
15,2020-05-25,温州
14,2020-05-26,温州
13,2020-05-27,温州
14,2020-05-28,温州
15,2020-05-29,温州
17,2020-05-30,温州
19,2020-05-31,温州
21,2020-06-01,温州
21,2020-06-02,温州
21,2020-06-03,温州
23,2020-06-04,温州
23,2020-06-05,温州
24,2020-06-06,温州
25,2020-06-07,温州
26,2020-06-08,温州
27,2020-06-09,温州
26,2020-06-10,温州
25,2020-06-11,温州
25,2020-06-12,温州
25,2020-06-13,温州
27,2020-06-14,温州
26,2020-06-15,温州
26,2020-06-16,温州
28,2020-06-17,温州
28,2020-06-18,温州
30,2020-06-19,温州
30,2020-06-20,温州
32,2020-06-21,温州
32,2020-06-22,温州
32,2020-06-23,温州
34,2020-06-24,温州
33,2020-06-25,温州
34,2020-06-26,温州
34,2020-06-27,温州
34,2020-06-28,温州
35,2020-06-29,温州
37,2020-06-30,温州
39,2020-07-01,温州
40,2020-07-02,温州
40,2020-07-03,温州
42,2020-07-04,温州
42,2020-07-05,温州
43,2020-07-06,温州
44,2020-07-07,温州
43,2020-07-08,温州
8,2020-05-08,扬州
10,2020-05-09,扬州
9,2020-05-10,扬州
9,2020-05-11,扬州
8,2020-05-12,扬州
8,2020-05-13,扬州
7,2020-05-14,扬州
6,2020-05-15,扬州
7,2020-05-16,扬州
8,2020-05-17,扬州
7,2020-05-18,扬州
8,2020-05-19,扬州
7,2020-05-20,扬州
6,2020-05-21,扬州
8,2020-05-22,扬州
9,2020-05-23,扬州
10,2020-05-24,扬州
9,2020-05-25,扬州
11,2020-05-26,扬州
11,2020-05-27,扬州
11,2020-05-28,扬州
12,2020-05-29,扬州
12,2020-05-30,扬州
12,2020-05-31,扬州
11,2020-06-01,扬州
11,2020-06-02,扬州
10,2020-06-03,扬州
10,2020-06-04,扬州
9,2020-06-05,扬州
8,2020-06-06,扬州
8,2020-06-07,扬州
9,2020-06-08,扬州
9,2020-06-09,扬州
8,2020-06-10,扬州
8,2020-06-11,扬州
7,2020-06-12,扬州
7,2020-06-13,扬州
7,2020-06-14,扬州
6,2020-06-15,扬州
5,2020-06-16,扬州
6,2020-06-17,扬州
7,2020-06-18,扬州
6,2020-06-19,扬州
8,2020-06-20,扬州
9,2020-06-21,扬州
10,2020-06-22,扬州
11,2020-06-23,扬州
10,2020-06-24,扬州
10,2020-06-25,扬州
10,2020-06-26,扬州
12,2020-06-27,扬州
13,2020-06-28,扬州
13,2020-06-29,扬州
12,2020-06-30,扬州
12,2020-07-01,扬州
11,2020-07-02,扬州
12,2020-07-03,扬州
14,2020-07-04,扬州
16,2020-07-05,扬州
15,2020-07-06,扬州
16,2020-07-07,扬州
16,2020-07-08,扬州
7,2020-05-08,乌鲁木齐
7,2020-05-09,乌鲁木齐
7,2020-05-10,乌鲁木齐
8,2020-05-11,乌鲁木齐
8,2020-05-12,乌鲁木齐
9,2020-05-13,乌鲁木齐
9,2020-05-14,乌鲁木齐
9,2020-05-15,乌鲁木齐
9,2020-05-16,乌鲁木齐
8,2020-05-17,乌鲁木齐
7,2020-05-18,乌鲁木齐
8,2020-05-19,乌鲁木齐
8,2020-05-20,乌鲁木齐
7,2020-05-21,乌鲁木齐
6,2020-05-22,乌鲁木齐
8,2020-05-23,乌鲁木齐
7,2020-05-24,乌鲁木齐
6,2020-05-25,乌鲁木齐
8,2020-05-26,乌鲁木齐
7,2020-05-27,乌鲁木齐
7,2020-05-28,乌鲁木齐
8,2020-05-29,乌鲁木齐
7,2020-05-30,乌鲁木齐
9,2020-05-31,乌鲁木齐
9,2020-06-01,乌鲁木齐
8,2020-06-02,乌鲁木齐
8,2020-06-03,乌鲁木齐
9,2020-06-04,乌鲁木齐
11,2020-06-05,乌鲁木齐
13,2020-06-06,乌鲁木齐
15,2020-06-07,乌鲁木齐
16,2020-06-08,乌鲁木齐
17,2020-06-09,乌鲁木齐
19,2020-06-10,乌鲁木齐
18,2020-06-11,乌鲁木齐
17,2020-06-12,乌鲁木齐
16,2020-06-13,乌鲁木齐
16,2020-06-14,乌鲁木齐
15,2020-06-15,乌鲁木齐
15,2020-06-16,乌鲁木齐
14,2020-06-17,乌鲁木齐
16,2020-06-18,乌鲁木齐
17,2020-06-19,乌鲁木齐
16,2020-06-20,乌鲁木齐
18,2020-06-21,乌鲁木齐
19,2020-06-22,乌鲁木齐
21,2020-06-23,乌鲁木齐
20,2020-06-24,乌鲁木齐
22,2020-06-25,乌鲁木齐
21,2020-06-26,乌鲁木齐
23,2020-06-27,乌鲁木齐
24,2020-06-28,乌鲁木齐
26,2020-06-29,乌鲁木齐
26,2020-06-30,乌鲁木齐
26,2020-07-01,乌鲁木齐
27,2020-07-02,乌鲁木齐
26,2020-07-03,乌鲁木齐
25,2020-07-04,乌鲁木齐
26,2020-07-05,乌鲁木齐
27,2020-07-06,乌鲁木齐
28,2020-07-07,乌鲁木齐
28,2020-07-08,乌鲁木齐
5,2020-05-08,潍坊
5,2020-05-09,潍坊
7,2020-05-10,潍坊
7,2020-05-11,潍坊
8,2020-05-12,潍坊
10,2020-05-13,潍坊
12,2020-05-14,潍坊
13,2020-05-15,潍坊
14,2020-05-16,潍坊
13,2020-05-17,潍坊
14,2020-05-18,潍坊
16,2020-05-19,潍坊
15,2020-05-20,潍坊
15,2020-05-21,潍坊
15,2020-05-22,潍坊
16,2020-05-23,潍坊
18,2020-05-24,潍坊
18,2020-05-25,潍坊
19,2020-05-26,潍坊
21,2020-05-27,潍坊
21,2020-05-28,潍坊
22,2020-05-29,潍坊
22,2020-05-30,潍坊
23,2020-05-31,潍坊
24,2020-06-01,潍坊
25,2020-06-02,潍坊
27,2020-06-03,潍坊
27,2020-06-04,潍坊
29,2020-06-05,潍坊
29,2020-06-06,潍坊
28,2020-06-07,潍坊
29,2020-06-08,潍坊
31,2020-06-09,潍坊
33,2020-06-10,潍坊
35,2020-06-11,潍坊
35,2020-06-12,潍坊
34,2020-06-13,潍坊
35,2020-06-14,潍坊
36,2020-06-15,潍坊
37,2020-06-16,潍坊
37,2020-06-17,潍坊
37,2020-06-18,潍坊
38,2020-06-19,潍坊
38,2020-06-20,潍坊
38,2020-06-21,潍坊
40,2020-06-22,潍坊
41,2020-06-23,潍坊
41,2020-06-24,潍坊
40,2020-06-25,潍坊
40,2020-06-26,潍坊
39,2020-06-27,潍坊
40,2020-06-28,潍坊
41,2020-06-29,潍坊
41,2020-06-30,潍坊
41,2020-07-01,潍坊
43,2020-07-02,潍坊
42,2020-07-03,潍坊
43,2020-07-04,潍坊
44,2020-07-05,潍坊
43,2020-07-06,潍坊
42,2020-07-07,潍坊
43,2020-07-08,潍坊
5,2020-05-08,保定
7,2020-05-09,保定
6,2020-05-10,保定
7,2020-05-11,保定
7,2020-05-12,保定
6,2020-05-13,保定
5,2020-05-14,保定
5,2020-05-15,保定
6,2020-05-16,保定
6,2020-05-17,保定
5,2020-05-18,保定
7,2020-05-19,保定
6,2020-05-20,保定
5,2020-05-21,保定
4,2020-05-22,保定
6,2020-05-23,保定
8,2020-05-24,保定
9,2020-05-25,保定
8,2020-05-26,保定
9,2020-05-27,保定
10,2020-05-28,保定
12,2020-05-29,保定
12,2020-05-30,保定
13,2020-05-31,保定
13,2020-06-01,保定
13,2020-06-02,保定
15,2020-06-03,保定
16,2020-06-04,保定
16,2020-06-05,保定
16,2020-06-06,保定
18,2020-06-07,保定
19,2020-06-08,保定
20,2020-06-09,保定
19,2020-06-10,保定
19,2020-06-11,保定
20,2020-06-12,保定
19,2020-06-13,保定
20,2020-06-14,保定
20,2020-06-15,保定
21,2020-06-16,保定
21,2020-06-17,保定
21,2020-06-18,保定
21,2020-06-19,保定
20,2020-06-20,保定
21,2020-06-21,保定
20,2020-06-22,保定
20,2020-06-23,保定
22,2020-06-24,保定
21,2020-06-25,保定
20,2020-06-26,保定
20,2020-06-27,保定
21,2020-06-28,保定
20,2020-06-29,保定
21,2020-06-30,保定
20,2020-07-01,保定
22,2020-07-02,保定
21,2020-07-03,保定
21,2020-07-04,保定
21,2020-07-05,保定
22,2020-07-06,保定
24,2020-07-07,保定
23,2020-07-08,保定
5,2020-05-08,银川
5,2020-05-09,银川
6,2020-05-10,银川
8,2020-05-11,银川
7,2020-05-12,银川
8,2020-05-13,银川
8,2020-05-14,银川
9,2020-05-15,银川
9,2020-05-16,银川
9,2020-05-17,银川
8,2020-05-18,银川
8,2020-05-19,银川
10,2020-05-20,银川
10,2020-05-21,银川
9,2020-05-22,银川
11,2020-05-23,银川
10,2020-05-24,银川
12,2020-05-25,银川
14,2020-05-26,银川
13,2020-05-27,银川
14,2020-05-28,银川
14,2020-05-29,银川
16,2020-05-30,银川
18,2020-05-31,银川
20,2020-06-01,银川
20,2020-06-02,银川
20,2020-06-03,银川
21,2020-06-04,银川
22,2020-06-05,银川
22,2020-06-06,银川
21,2020-06-07,银川
21,2020-06-08,银川
21,2020-06-09,银川
20,2020-06-10,银川
20,2020-06-11,银川
21,2020-06-12,银川
23,2020-06-13,银川
24,2020-06-14,银川
25,2020-06-15,银川
27,2020-06-16,银川
26,2020-06-17,银川
27,2020-06-18,银川
26,2020-06-19,银川
26,2020-06-20,银川
25,2020-06-21,银川
25,2020-06-22,银川
24,2020-06-23,银川
24,2020-06-24,银川
25,2020-06-25,银川
24,2020-06-26,银川
24,2020-06-27,银川
26,2020-06-28,银川
27,2020-06-29,银川
28,2020-06-30,银川
28,2020-07-01,银川
29,2020-07-02,银川
29,2020-07-03,银川
29,2020-07-04,银川
31,2020-07-05,银川
32,2020-07-06,银川
34,2020-07-07,银川
33,2020-07-08,银川
5,2020-05-08,呼和浩特
4,2020-05-09,呼和浩特
4,2020-05-10,呼和浩特
3,2020-05-11,呼和浩特
3,2020-05-12,呼和浩特
2,2020-05-13,呼和浩特
1,2020-05-14,呼和浩特
3,2020-05-15,呼和浩特
2,2020-05-16,呼和浩特
2,2020-05-17,呼和浩特
3,2020-05-18,呼和浩特
4,2020-05-19,呼和浩特
3,2020-05-20,呼和浩特
3,2020-05-21,呼和浩特
2,2020-05-22,呼和浩特
1,2020-05-23,呼和浩特
0,2020-05-24,呼和浩特
2,2020-05-25,呼和浩特
2,2020-05-26,呼和浩特
3,2020-05-27,呼和浩特
3,2020-05-28,呼和浩特
3,2020-05-29,呼和浩特
3,2020-05-30,呼和浩特
5,2020-05-31,呼和浩特
6,2020-06-01,呼和浩特
8,2020-06-02,呼和浩特
10,2020-06-03,呼和浩特
10,2020-06-04,呼和浩特
11,2020-06-05,呼和浩特
10,2020-06-06,呼和浩特
12,2020-06-07,呼和浩特
13,2020-06-08,呼和浩特
12,2020-06-09,呼和浩特
11,2020-06-10,呼和浩特
12,2020-06-11,呼和浩特
12,2020-06-12,呼和浩特
13,2020-06-13,呼和浩特
15,2020-06-14,呼和浩特
16,2020-06-15,呼和浩特
18,2020-06-16,呼和浩特
19,2020-06-17,呼和浩特
21,2020-06-18,呼和浩特
21,2020-06-19,呼和浩特
23,2020-06-20,呼和浩特
23,2020-06-21,呼和浩特
24,2020-06-22,呼和浩特
25,2020-06-23,呼和浩特
27,2020-06-24,呼和浩特
26,2020-06-25,呼和浩特
25,2020-06-26,呼和浩特
24,2020-06-27,呼和浩特
25,2020-06-28,呼和浩特
27,2020-06-29,呼和浩特
29,2020-06-30,呼和浩特
31,2020-07-01,呼和浩特
30,2020-07-02,呼和浩特
31,2020-07-03,呼和浩特
33,2020-07-04,呼和浩特
32,2020-07-05,呼和浩特
33,2020-07-06,呼和浩特
35,2020-07-07,呼和浩特
35,2020-07-08,呼和浩特
4,2020-05-08,柳州
3,2020-05-09,柳州
4,2020-05-10,柳州
5,2020-05-11,柳州
5,2020-05-12,柳州
4,2020-05-13,柳州
6,2020-05-14,柳州
6,2020-05-15,柳州
7,2020-05-16,柳州
9,2020-05-17,柳州
11,2020-05-18,柳州
13,2020-05-19,柳州
12,2020-05-20,柳州
12,2020-05-21,柳州
14,2020-05-22,柳州
14,2020-05-23,柳州
16,2020-05-24,柳州
17,2020-05-25,柳州
18,2020-05-26,柳州
18,2020-05-27,柳州
19,2020-05-28,柳州
20,2020-05-29,柳州
21,2020-05-30,柳州
21,2020-05-31,柳州
22,2020-06-01,柳州
24,2020-06-02,柳州
25,2020-06-03,柳州
27,2020-06-04,柳州
29,2020-06-05,柳州
31,2020-06-06,柳州
30,2020-06-07,柳州
30,2020-06-08,柳州
29,2020-06-09,柳州
31,2020-06-10,柳州
30,2020-06-11,柳州
30,2020-06-12,柳州
29,2020-06-13,柳州
29,2020-06-14,柳州
29,2020-06-15,柳州
30,2020-06-16,柳州
29,2020-06-17,柳州
30,2020-06-18,柳州
29,2020-06-19,柳州
29,2020-06-20,柳州
29,2020-06-21,柳州
31,2020-06-22,柳州
30,2020-06-23,柳州
30,2020-06-24,柳州
32,2020-06-25,柳州
33,2020-06-26,柳州
35,2020-06-27,柳州
35,2020-06-28,柳州
35,2020-06-29,柳州
34,2020-06-30,柳州
35,2020-07-01,柳州
37,2020-07-02,柳州
38,2020-07-03,柳州
38,2020-07-04,柳州
40,2020-07-05,柳州
39,2020-07-06,柳州
40,2020-07-07,柳州
39,2020-07-08,柳州
4,2020-05-08,株洲
4,2020-05-09,株洲
5,2020-05-10,株洲
5,2020-05-11,株洲
5,2020-05-12,株洲
7,2020-05-13,株洲
9,2020-05-14,株洲
8,2020-05-15,株洲
8,2020-05-16,株洲
10,2020-05-17,株洲
10,2020-05-18,株洲
11,2020-05-19,株洲
12,2020-05-20,株洲
13,2020-05-21,株洲
15,2020-05-22,株洲
14,2020-05-23,株洲
15,2020-05-24,株洲
16,2020-05-25,株洲
17,2020-05-26,株洲
16,2020-05-27,株洲
15,2020-05-28,株洲
14,2020-05-29,株洲
13,2020-05-30,株洲
12,2020-05-31,株洲
12,2020-06-01,株洲
12,2020-06-02,株洲
13,2020-06-03,株洲
13,2020-06-04,株洲
14,2020-06-05,株洲
14,2020-06-06,株洲
13,2020-06-07,株洲
12,2020-06-08,株洲
11,2020-06-09,株洲
12,2020-06-10,株洲
14,2020-06-11,株洲
13,2020-06-12,株洲
14,2020-06-13,株洲
13,2020-06-14,株洲
12,2020-06-15,株洲
13,2020-06-16,株洲
14,2020-06-17,株洲
14,2020-06-18,株洲
15,2020-06-19,株洲
14,2020-06-20,株洲
16,2020-06-21,株洲
17,2020-06-22,株洲
16,2020-06-23,株洲
15,2020-06-24,株洲
15,2020-06-25,株洲
14,2020-06-26,株洲
14,2020-06-27,株洲
14,2020-06-28,株洲
15,2020-06-29,株洲
16,2020-06-30,株洲
17,2020-07-01,株洲
16,2020-07-02,株洲
18,2020-07-03,株洲
17,2020-07-04,株洲
16,2020-07-05,株洲
16,2020-07-06,株洲
17,2020-07-07,株洲
16,2020-07-08,株洲
4,2020-05-08,西宁
3,2020-05-09,西宁
5,2020-05-10,西宁
5,2020-05-11,西宁
6,2020-05-12,西宁
8,2020-05-13,西宁
9,2020-05-14,西宁
11,2020-05-15,西宁
10,2020-05-16,西宁
10,2020-05-17,西宁
9,2020-05-18,西宁
8,2020-05-19,西宁
10,2020-05-20,西宁
9,2020-05-21,西宁
11,2020-05-22,西宁
12,2020-05-23,西宁
13,2020-05-24,西宁
14,2020-05-25,西宁
14,2020-05-26,西宁
16,2020-05-27,西宁
16,2020-05-28,西宁
17,2020-05-29,西宁
19,2020-05-30,西宁
20,2020-05-31,西宁
22,2020-06-01,西宁
22,2020-06-02,西宁
22,2020-06-03,西宁
24,2020-06-04,西宁
25,2020-06-05,西宁
25,2020-06-06,西宁
26,2020-06-07,西宁
27,2020-06-08,西宁
29,2020-06-09,西宁
31,2020-06-10,西宁
31,2020-06-11,西宁
30,2020-06-12,西宁
30,2020-06-13,西宁
31,2020-06-14,西宁
33,2020-06-15,西宁
33,2020-06-16,西宁
35,2020-06-17,西宁
35,2020-06-18,西宁
37,2020-06-19,西宁
36,2020-06-20,西宁
36,2020-06-21,西宁
35,2020-06-22,西宁
36,2020-06-23,西宁
38,2020-06-24,西宁
37,2020-06-25,西宁
37,2020-06-26,西宁
37,2020-06-27,西宁
36,2020-06-28,西宁
37,2020-06-29,西宁
37,2020-06-30,西宁
36,2020-07-01,西宁
35,2020-07-02,西宁
34,2020-07-03,西宁
36,2020-07-04,西宁
38,2020-07-05,西宁
38,2020-07-06,西宁
39,2020-07-07,西宁
39,2020-07-08,西宁
3,2020-05-08,桂林
3,2020-05-09,桂林
3,2020-05-10,桂林
5,2020-05-11,桂林
5,2020-05-12,桂林
6,2020-05-13,桂林
8,2020-05-14,桂林
10,2020-05-15,桂林
11,2020-05-16,桂林
11,2020-05-17,桂林
12,2020-05-18,桂林
14,2020-05-19,桂林
15,2020-05-20,桂林
15,2020-05-21,桂林
14,2020-05-22,桂林
14,2020-05-23,桂林
15,2020-05-24,桂林
15,2020-05-25,桂林
15,2020-05-26,桂林
16,2020-05-27,桂林
18,2020-05-28,桂林
18,2020-05-29,桂林
19,2020-05-30,桂林
21,2020-05-31,桂林
22,2020-06-01,桂林
21,2020-06-02,桂林
23,2020-06-03,桂林
24,2020-06-04,桂林
26,2020-06-05,桂林
28,2020-06-06,桂林
28,2020-06-07,桂林
27,2020-06-08,桂林
27,2020-06-09,桂林
27,2020-06-10,桂林
29,2020-06-11,桂林
31,2020-06-12,桂林
30,2020-06-13,桂林
32,2020-06-14,桂林
32,2020-06-15,桂林
34,2020-06-16,桂林
33,2020-06-17,桂林
35,2020-06-18,桂林
37,2020-06-19,桂林
36,2020-06-20,桂林
36,2020-06-21,桂林
35,2020-06-22,桂林
35,2020-06-23,桂林
34,2020-06-24,桂林
36,2020-06-25,桂林
38,2020-06-26,桂林
38,2020-06-27,桂林
39,2020-06-28,桂林
41,2020-06-29,桂林
40,2020-06-30,桂林
42,2020-07-01,桂林
43,2020-07-02,桂林
42,2020-07-03,桂林
41,2020-07-04,桂林
42,2020-07-05,桂林
41,2020-07-06,桂林
43,2020-07-07,桂林
44,2020-07-08,桂林
3,2020-05-08,泉州
5,2020-05-09,泉州
5,2020-05-10,泉州
5,2020-05-11,泉州
6,2020-05-12,泉州
7,2020-05-13,泉州
8,2020-05-14,泉州
8,2020-05-15,泉州
8,2020-05-16,泉州
10,2020-05-17,泉州
10,2020-05-18,泉州
10,2020-05-19,泉州
11,2020-05-20,泉州
11,2020-05-21,泉州
10,2020-05-22,泉州
11,2020-05-23,泉州
11,2020-05-24,泉州
10,2020-05-25,泉州
10,2020-05-26,泉州
10,2020-05-27,泉州
9,2020-05-28,泉州
10,2020-05-29,泉州
12,2020-05-30,泉州
11,2020-05-31,泉州
12,2020-06-01,泉州
11,2020-06-02,泉州
13,2020-06-03,泉州
14,2020-06-04,泉州
15,2020-06-05,泉州
16,2020-06-06,泉州
16,2020-06-07,泉州
16,2020-06-08,泉州
15,2020-06-09,泉州
16,2020-06-10,泉州
18,2020-06-11,泉州
19,2020-06-12,泉州
18,2020-06-13,泉州
20,2020-06-14,泉州
21,2020-06-15,泉州
22,2020-06-16,泉州
21,2020-06-17,泉州
20,2020-06-18,泉州
19,2020-06-19,泉州
21,2020-06-20,泉州
21,2020-06-21,泉州
22,2020-06-22,泉州
22,2020-06-23,泉州
21,2020-06-24,泉州
20,2020-06-25,泉州
19,2020-06-26,泉州
18,2020-06-27,泉州
20,2020-06-28,泉州
20,2020-06-29,泉州
19,2020-06-30,泉州
19,2020-07-01,泉州
18,2020-07-02,泉州
20,2020-07-03,泉州
21,2020-07-04,泉州
23,2020-07-05,泉州
24,2020-07-06,泉州
24,2020-07-07,泉州
23,2020-07-08,泉州
3,2020-05-08,唐山
5,2020-05-09,唐山
7,2020-05-10,唐山
9,2020-05-11,唐山
9,2020-05-12,唐山
8,2020-05-13,唐山
8,2020-05-14,唐山
10,2020-05-15,唐山
12,2020-05-16,唐山
11,2020-05-17,唐山
12,2020-05-18,唐山
14,2020-05-19,唐山
15,2020-05-20,唐山
17,2020-05-21,唐山
17,2020-05-22,唐山
17,2020-05-23,唐山
18,2020-05-24,唐山
